--------------------
BDMEP - INMET
--------------------
Estação           : FORTALEZA - CE (OMM: 82397)
Latitude  (graus) : -3.81
Longitude (graus) : -38.53
Altitude  (metros): 26.45
Estação Operante
Inicio de operação: 27/10/1919
Periodo solicitado dos dados: 01/01/1986 a 31/12/2016
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;VelocidadeVento
82397;29/01/2011;1200;1;
82397;29/01/2011;1800;3;
82397;30/01/2011;0000;0;
82397;30/01/2011;1200;2.3;
82397;30/01/2011;1800;0;
82397;31/01/2011;0000;0;
82397;31/01/2011;1200;2.8;
82397;31/01/2011;1800;2.6;
82397;01/02/2011;0000;0;
82397;01/02/2011;1200;3.08664;
82397;01/02/2011;1800;3.60108;
82397;02/02/2011;0000;1.54332;
82397;02/02/2011;1200;3.08664;
82397;02/02/2011;1800;2.5722;
82397;03/02/2011;0000;1.02888;
82397;03/02/2011;1200;3.08664;
82397;03/02/2011;1800;4.62996;
82397;04/02/2011;0000;2.5722;
82397;04/02/2011;1200;3.08664;
82397;04/02/2011;1800;3.08664;
82397;05/02/2011;0000;0.51444;
82397;05/02/2011;1200;2.05776;
82397;05/02/2011;1800;4.62996;
82397;06/02/2011;0000;2.05776;
82397;06/02/2011;1200;2.5722;
82397;06/02/2011;1800;3.60108;
82397;07/02/2011;0000;0;
82397;07/02/2011;1200;3.08664;
82397;07/02/2011;1800;4.11552;
82397;08/02/2011;0000;0.51444;
82397;08/02/2011;1200;4.11552;
82397;08/02/2011;1800;5.1444;
82397;09/02/2011;0000;1.02888;
82397;09/02/2011;1200;3.60108;
82397;09/02/2011;1800;3.08664;
82397;10/02/2011;0000;0.51444;
82397;10/02/2011;1200;1.54332;
82397;10/02/2011;1800;0.51444;
82397;11/02/2011;0000;0.51444;
82397;11/02/2011;1200;2.5722;
82397;11/02/2011;1800;3.08664;
82397;12/02/2011;0000;1.02888;
82397;12/02/2011;1200;1.02888;
82397;12/02/2011;1800;2.05776;
82397;13/02/2011;0000;1.02888;
82397;13/02/2011;1200;0.51444;
82397;13/02/2011;1800;2.05776;
82397;14/02/2011;0000;2.5722;
82397;14/02/2011;1200;2.5722;
82397;14/02/2011;1800;2.05776;
82397;15/02/2011;0000;0.51444;
82397;15/02/2011;1200;0.51444;
82397;15/02/2011;1800;1.02888;
82397;16/02/2011;0000;0.51444;
82397;16/02/2011;1200;3.08664;
82397;16/02/2011;1800;2.5722;
82397;17/02/2011;0000;0;
82397;17/02/2011;1200;1.02888;
82397;17/02/2011;1800;3.08664;
82397;18/02/2011;0000;0;
82397;18/02/2011;1200;2.05776;
82397;18/02/2011;1800;3.08664;
82397;19/02/2011;0000;3.08664;
82397;19/02/2011;1200;2.5722;
82397;19/02/2011;1800;2.5722;
82397;20/02/2011;0000;0;
82397;20/02/2011;1200;2.5722;
82397;20/02/2011;1800;2.05776;
82397;21/02/2011;0000;1.02888;
82397;21/02/2011;1200;1.02888;
82397;21/02/2011;1800;3.08664;
82397;22/02/2011;0000;3.08664;
82397;22/02/2011;1200;2.5722;
82397;22/02/2011;1800;3.60108;
82397;23/02/2011;0000;2.05776;
82397;23/02/2011;1200;2.5722;
82397;23/02/2011;1800;3.60108;
82397;24/02/2011;0000;1.02888;
82397;24/02/2011;1200;3.08664;
82397;24/02/2011;1800;3.60108;
82397;25/02/2011;0000;1.02888;
82397;25/02/2011;1200;0.51444;
82397;25/02/2011;1800;1.02888;
82397;26/02/2011;0000;0;
82397;26/02/2011;1200;0;
82397;26/02/2011;1800;2.5722;
82397;27/02/2011;0000;0;
82397;27/02/2011;1200;1.02888;
82397;27/02/2011;1800;3.60108;
82397;28/02/2011;0000;1.02888;
82397;28/02/2011;1200;1.02888;
82397;28/02/2011;1800;1.02888;
82397;01/03/2011;0000;1.02888;
82397;01/03/2011;1200;3.1;
82397;01/03/2011;1800;3.5;
82397;02/03/2011;0000;1.1;
82397;02/03/2011;1200;1.6;
82397;02/03/2011;1800;3.3;
82397;03/03/2011;0000;0.3;
82397;03/03/2011;1200;2.1;
82397;03/03/2011;1800;3.3;
82397;04/03/2011;0000;0;
82397;04/03/2011;1200;1.8;
82397;04/03/2011;1800;2;
82397;05/03/2011;0000;0;
82397;05/03/2011;1200;1.6;
82397;05/03/2011;1800;2.6;
82397;06/03/2011;0000;0.8;
82397;06/03/2011;1200;1.8;
82397;06/03/2011;1800;3.5;
82397;07/03/2011;0000;1.6;
82397;07/03/2011;1200;2.8;
82397;07/03/2011;1800;4.8;
82397;08/03/2011;0000;3.1;
82397;08/03/2011;1200;2.1;
82397;08/03/2011;1800;5;
82397;09/03/2011;0000;1;
82397;09/03/2011;1200;1.1;
82397;09/03/2011;1800;1.6;
82397;10/03/2011;0000;0.8;
82397;10/03/2011;1200;1.3;
82397;10/03/2011;1800;1.6;
82397;11/03/2011;0000;0;
82397;11/03/2011;1200;2.1;
82397;11/03/2011;1800;0.8;
82397;12/03/2011;0000;0.7;
82397;12/03/2011;1200;1.8;
82397;12/03/2011;1800;2.5;
82397;13/03/2011;0000;0;
82397;13/03/2011;1200;0.8;
82397;13/03/2011;1800;2.5;
82397;14/03/2011;0000;0;
82397;14/03/2011;1200;1.8;
82397;14/03/2011;1800;2.5;
82397;15/03/2011;0000;2.3;
82397;15/03/2011;1200;3.3;
82397;15/03/2011;1800;0.8;
82397;16/03/2011;0000;0.8;
82397;16/03/2011;1200;1.3;
82397;16/03/2011;1800;1.5;
82397;17/03/2011;0000;0;
82397;17/03/2011;1200;3.1;
82397;17/03/2011;1800;3.3;
82397;18/03/2011;0000;1.3;
82397;18/03/2011;1200;3.3;
82397;18/03/2011;1800;3.3;
82397;19/03/2011;0000;0.7;
82397;19/03/2011;1200;1.3;
82397;19/03/2011;1800;2.1;
82397;20/03/2011;0000;1.3;
82397;20/03/2011;1200;1.3;
82397;20/03/2011;1800;3.1;
82397;21/03/2011;0000;1;
82397;21/03/2011;1200;1.6;
82397;21/03/2011;1800;2.1;
82397;22/03/2011;0000;1;
82397;22/03/2011;1200;2;
82397;22/03/2011;1800;2;
82397;23/03/2011;0000;0;
82397;23/03/2011;1200;2.5;
82397;23/03/2011;1800;3.3;
82397;24/03/2011;0000;3.3;
82397;24/03/2011;1200;2;
82397;24/03/2011;1800;1.6;
82397;25/03/2011;0000;1.1;
82397;25/03/2011;1200;1.3;
82397;25/03/2011;1800;3.1;
82397;26/03/2011;0000;0;
82397;26/03/2011;1200;2;
82397;26/03/2011;1800;3.5;
82397;27/03/2011;0000;0.8;
82397;27/03/2011;1200;1.5;
82397;27/03/2011;1800;1.5;
82397;28/03/2011;0000;0;
82397;28/03/2011;1200;1.6;
82397;28/03/2011;1800;2;
82397;29/03/2011;0000;0;
82397;29/03/2011;1200;2.6;
82397;29/03/2011;1800;3.8;
82397;30/03/2011;0000;1;
82397;30/03/2011;1200;2.1;
82397;30/03/2011;1800;2.1;
82397;31/03/2011;0000;0;
82397;31/03/2011;1200;2.5;
82397;31/03/2011;1800;3.5;
82397;01/04/2011;0000;1.3;
82397;01/04/2011;1200;1.8;
82397;01/04/2011;1800;2.1;
82397;02/04/2011;0000;1.5;
82397;02/04/2011;1200;1.1;
82397;02/04/2011;1800;2.5;
82397;03/04/2011;0000;0;
82397;03/04/2011;1200;2;
82397;03/04/2011;1800;3.6;
82397;04/04/2011;0000;2;
82397;04/04/2011;1200;2.1;
82397;04/04/2011;1800;1.8;
82397;05/04/2011;0000;1.1;
82397;05/04/2011;1200;1.6;
82397;05/04/2011;1800;1.6;
82397;06/04/2011;0000;0.7;
82397;06/04/2011;1200;1.8;
82397;06/04/2011;1800;3.8;
82397;07/04/2011;0000;0;
82397;07/04/2011;1200;3.3;
82397;07/04/2011;1800;1.8;
82397;08/04/2011;0000;1;
82397;08/04/2011;1200;3;
82397;08/04/2011;1800;3.3;
82397;09/04/2011;0000;0;
82397;09/04/2011;1200;1.5;
82397;09/04/2011;1800;1;
82397;10/04/2011;0000;0;
82397;10/04/2011;1200;1;
82397;10/04/2011;1800;1.3;
82397;11/04/2011;0000;2.3;
82397;11/04/2011;1200;1;
82397;11/04/2011;1800;1.3;
82397;12/04/2011;0000;0;
82397;12/04/2011;1200;1.5;
82397;12/04/2011;1800;0.3;
82397;13/04/2011;0000;0;
82397;13/04/2011;1200;0.7;
82397;13/04/2011;1800;1.8;
82397;14/04/2011;0000;0;
82397;14/04/2011;1200;2;
82397;14/04/2011;1800;2.5;
82397;15/04/2011;0000;1.1;
82397;15/04/2011;1200;1.6;
82397;15/04/2011;1800;2.9;
82397;16/04/2011;0000;0;
82397;16/04/2011;1200;2;
82397;16/04/2011;1800;3.5;
82397;17/04/2011;0000;0.5;
82397;17/04/2011;1200;2.5;
82397;17/04/2011;1800;2.5;
82397;18/04/2011;0000;1;
82397;18/04/2011;1200;0.5;
82397;18/04/2011;1800;2.8;
82397;19/04/2011;0000;0.5;
82397;19/04/2011;1200;1.6;
82397;19/04/2011;1800;2.5;
82397;20/04/2011;0000;0;
82397;20/04/2011;1200;3.3;
82397;20/04/2011;1800;1.6;
82397;21/04/2011;0000;0;
82397;21/04/2011;1200;0;
82397;21/04/2011;1800;2;
82397;22/04/2011;0000;1.6;
82397;22/04/2011;1200;0.8;
82397;22/04/2011;1800;1.6;
82397;23/04/2011;0000;0.8;
82397;23/04/2011;1200;1.8;
82397;23/04/2011;1800;2;
82397;24/04/2011;0000;0.8;
82397;24/04/2011;1200;2;
82397;24/04/2011;1800;2.1;
82397;25/04/2011;0000;1.3;
82397;25/04/2011;1200;1.6;
82397;25/04/2011;1800;1.8;
82397;26/04/2011;0000;0;
82397;26/04/2011;1200;0;
82397;26/04/2011;1800;1.6;
82397;27/04/2011;0000;0;
82397;27/04/2011;1200;1.1;
82397;27/04/2011;1800;2.5;
82397;28/04/2011;0000;0;
82397;28/04/2011;1200;0;
82397;28/04/2011;1800;1.6;
82397;29/04/2011;0000;0;
82397;29/04/2011;1200;0.7;
82397;29/04/2011;1800;1.6;
82397;30/04/2011;0000;0.5;
82397;30/04/2011;1200;0.8;
82397;30/04/2011;1800;2.5;
82397;01/05/2011;0000;0;
82397;01/05/2011;1200;0.5;
82397;01/05/2011;1800;0;
82397;02/05/2011;0000;0.8;
82397;02/05/2011;1200;0.8;
82397;02/05/2011;1800;1.6;
82397;03/05/2011;0000;0;
82397;03/05/2011;1200;2.5;
82397;03/05/2011;1800;2.5;
82397;04/05/2011;0000;1.3;
82397;04/05/2011;1200;0.8;
82397;04/05/2011;1800;1.3;
82397;05/05/2011;0000;1.3;
82397;05/05/2011;1200;3;
82397;05/05/2011;1800;2.5;
82397;06/05/2011;0000;0.7;
82397;06/05/2011;1200;3.8;
82397;06/05/2011;1800;3;
82397;07/05/2011;0000;1.6;
82397;07/05/2011;1200;2.8;
82397;07/05/2011;1800;3.1;
82397;08/05/2011;0000;2.1;
82397;08/05/2011;1200;1.8;
82397;08/05/2011;1800;2.5;
82397;09/05/2011;0000;0;
82397;09/05/2011;1200;3.1;
82397;09/05/2011;1800;2.5;
82397;10/05/2011;0000;0;
82397;10/05/2011;1200;1.8;
82397;10/05/2011;1800;3;
82397;11/05/2011;0000;1.8;
82397;11/05/2011;1200;3.3;
82397;11/05/2011;1800;1.5;
82397;12/05/2011;0000;1.6;
82397;12/05/2011;1200;3.1;
82397;12/05/2011;1800;1.5;
82397;13/05/2011;0000;1.3;
82397;13/05/2011;1200;2.1;
82397;13/05/2011;1800;2.5;
82397;14/05/2011;0000;0.8;
82397;14/05/2011;1200;1;
82397;14/05/2011;1800;0.7;
82397;15/05/2011;0000;0.7;
82397;15/05/2011;1200;1.6;
82397;15/05/2011;1800;3.3;
82397;16/05/2011;0000;1.1;
82397;16/05/2011;1200;2.1;
82397;16/05/2011;1800;2.3;
82397;17/05/2011;0000;1;
82397;17/05/2011;1200;2.5;
82397;17/05/2011;1800;3.1;
82397;18/05/2011;0000;0;
82397;18/05/2011;1200;2.6;
82397;18/05/2011;1800;2.3;
82397;19/05/2011;0000;0.8;
82397;19/05/2011;1200;2.8;
82397;19/05/2011;1800;3.3;
82397;20/05/2011;0000;1.5;
82397;20/05/2011;1200;3.3;
82397;20/05/2011;1800;3.6;
82397;21/05/2011;0000;1.5;
82397;21/05/2011;1200;3.3;
82397;21/05/2011;1800;3.3;
82397;22/05/2011;0000;1.3;
82397;22/05/2011;1200;3.8;
82397;22/05/2011;1800;2.3;
82397;23/05/2011;0000;1.1;
82397;23/05/2011;1200;3.3;
82397;23/05/2011;1800;4.6;
82397;24/05/2011;0000;1.6;
82397;24/05/2011;1200;3.3;
82397;24/05/2011;1800;3.8;
82397;25/05/2011;0000;1.8;
82397;25/05/2011;1200;3.5;
82397;25/05/2011;1800;3.5;
82397;26/05/2011;0000;0.8;
82397;26/05/2011;1200;4.8;
82397;26/05/2011;1800;3;
82397;27/05/2011;0000;1;
82397;27/05/2011;1200;5;
82397;27/05/2011;1800;1.1;
82397;28/05/2011;0000;1;
82397;28/05/2011;1200;3.5;
82397;28/05/2011;1800;1.8;
82397;29/05/2011;0000;0.8;
82397;29/05/2011;1200;3.3;
82397;29/05/2011;1800;3.6;
82397;30/05/2011;0000;0;
82397;30/05/2011;1200;3.3;
82397;30/05/2011;1800;4.6;
82397;31/05/2011;0000;0.8;
82397;31/05/2011;1200;3.6;
82397;31/05/2011;1800;3.8;
82397;01/06/2011;0000;0.8;
82397;01/06/2011;1200;2.3;
82397;01/06/2011;1800;3.3;
82397;02/06/2011;0000;0.7;
82397;02/06/2011;1200;3.6;
82397;02/06/2011;1800;3.8;
82397;03/06/2011;0000;0.5;
82397;03/06/2011;1200;3.1;
82397;03/06/2011;1800;3.3;
82397;04/06/2011;0000;2;
82397;04/06/2011;1200;2.6;
82397;04/06/2011;1800;3.3;
82397;05/06/2011;0000;1.3;
82397;05/06/2011;1200;1.6;
82397;05/06/2011;1800;4.1;
82397;06/06/2011;0000;0;
82397;06/06/2011;1200;3.3;
82397;06/06/2011;1800;3.8;
82397;07/06/2011;0000;0.8;
82397;07/06/2011;1200;3.3;
82397;07/06/2011;1800;3.3;
82397;08/06/2011;0000;2;
82397;08/06/2011;1200;3.6;
82397;08/06/2011;1800;2.8;
82397;09/06/2011;0000;0;
82397;09/06/2011;1200;3.8;
82397;09/06/2011;1800;3.5;
82397;10/06/2011;0000;0.8;
82397;10/06/2011;1200;3.1;
82397;10/06/2011;1800;2.5;
82397;11/06/2011;0000;0;
82397;11/06/2011;1200;3;
82397;11/06/2011;1800;3.6;
82397;12/06/2011;0000;0.8;
82397;12/06/2011;1200;4.3;
82397;12/06/2011;1800;4;
82397;13/06/2011;0000;0.7;
82397;13/06/2011;1200;4.1;
82397;13/06/2011;1800;3.3;
82397;14/06/2011;0000;1.6;
82397;14/06/2011;1200;5;
82397;14/06/2011;1800;3;
82397;15/06/2011;0000;1.1;
82397;15/06/2011;1200;3.8;
82397;15/06/2011;1800;3.6;
82397;16/06/2011;0000;0.8;
82397;16/06/2011;1200;3.3;
82397;16/06/2011;1800;3.3;
82397;17/06/2011;0000;1.6;
82397;17/06/2011;1200;3.6;
82397;17/06/2011;1800;4.8;
82397;18/06/2011;0000;1.1;
82397;18/06/2011;1200;3.3;
82397;18/06/2011;1800;1.5;
82397;19/06/2011;0000;0.8;
82397;19/06/2011;1200;3.3;
82397;19/06/2011;1800;4.1;
82397;20/06/2011;0000;3.3;
82397;20/06/2011;1200;3.1;
82397;20/06/2011;1800;4.3;
82397;21/06/2011;0000;0.8;
82397;21/06/2011;1200;3.3;
82397;21/06/2011;1800;3;
82397;22/06/2011;0000;0.8;
82397;22/06/2011;1200;3.6;
82397;22/06/2011;1800;4.1;
82397;23/06/2011;0000;1.8;
82397;23/06/2011;1200;3.3;
82397;23/06/2011;1800;3.6;
82397;24/06/2011;0000;1.1;
82397;24/06/2011;1200;2.6;
82397;24/06/2011;1800;3.6;
82397;25/06/2011;0000;0.8;
82397;25/06/2011;1200;2.6;
82397;25/06/2011;1800;1.6;
82397;26/06/2011;0000;0;
82397;26/06/2011;1200;3.1;
82397;26/06/2011;1800;3.8;
82397;27/06/2011;0000;1.5;
82397;27/06/2011;1200;3.1;
82397;27/06/2011;1800;3.8;
82397;28/06/2011;0000;1.5;
82397;28/06/2011;1200;2.5;
82397;28/06/2011;1800;2.5;
82397;29/06/2011;0000;0;
82397;29/06/2011;1200;2.1;
82397;29/06/2011;1800;2.1;
82397;30/06/2011;0000;0;
82397;30/06/2011;1200;3.3;
82397;30/06/2011;1800;3.3;
82397;01/07/2011;0000;0.8;
82397;01/07/2011;1200;3.3;
82397;01/07/2011;1800;3.3;
82397;02/07/2011;0000;0.8;
82397;02/07/2011;1200;3.8;
82397;02/07/2011;1800;2.3;
82397;03/07/2011;0000;0.8;
82397;03/07/2011;1200;2.8;
82397;03/07/2011;1800;3.3;
82397;04/07/2011;0000;4.1;
82397;04/07/2011;1200;3.5;
82397;04/07/2011;1800;4.6;
82397;05/07/2011;0000;0.8;
82397;05/07/2011;1200;1.6;
82397;05/07/2011;1800;2.5;
82397;06/07/2011;0000;0.8;
82397;06/07/2011;1200;3.3;
82397;06/07/2011;1800;4;
82397;07/07/2011;0000;0.8;
82397;07/07/2011;1200;2.5;
82397;07/07/2011;1800;3.3;
82397;08/07/2011;0000;0;
82397;08/07/2011;1200;2.1;
82397;08/07/2011;1800;3.3;
82397;09/07/2011;0000;0.8;
82397;09/07/2011;1200;2.3;
82397;09/07/2011;1800;4.5;
82397;10/07/2011;0000;2.3;
82397;10/07/2011;1200;3.8;
82397;10/07/2011;1800;3.8;
82397;11/07/2011;0000;2;
82397;11/07/2011;1200;2;
82397;11/07/2011;1800;2.5;
82397;12/07/2011;0000;2.3;
82397;12/07/2011;1200;2;
82397;12/07/2011;1800;1.8;
82397;13/07/2011;0000;3;
82397;13/07/2011;1200;3.6;
82397;13/07/2011;1800;2.1;
82397;14/07/2011;0000;1;
82397;14/07/2011;1200;3.6;
82397;14/07/2011;1800;5;
82397;15/07/2011;0000;0.8;
82397;15/07/2011;1200;3.5;
82397;15/07/2011;1800;3.1;
82397;16/07/2011;0000;0.8;
82397;16/07/2011;1200;0.8;
82397;16/07/2011;1800;1.6;
82397;17/07/2011;0000;0.8;
82397;17/07/2011;1200;3.3;
82397;17/07/2011;1800;2.3;
82397;18/07/2011;0000;0.8;
82397;18/07/2011;1200;3.1;
82397;18/07/2011;1800;1.8;
82397;19/07/2011;0000;0.7;
82397;19/07/2011;1200;3.3;
82397;19/07/2011;1800;3.3;
82397;20/07/2011;0000;2;
82397;20/07/2011;1200;2.8;
82397;20/07/2011;1800;3.3;
82397;21/07/2011;0000;0.8;
82397;21/07/2011;1200;3.3;
82397;21/07/2011;1800;3.3;
82397;22/07/2011;0000;0;
82397;22/07/2011;1200;3.5;
82397;22/07/2011;1800;3.3;
82397;23/07/2011;0000;0.5;
82397;23/07/2011;1200;3.1;
82397;23/07/2011;1800;3.1;
82397;24/07/2011;0000;0.8;
82397;24/07/2011;1200;3.3;
82397;24/07/2011;1800;2;
82397;25/07/2011;0000;1.6;
82397;25/07/2011;1200;3.3;
82397;25/07/2011;1800;2.5;
82397;26/07/2011;0000;0;
82397;26/07/2011;1200;3.3;
82397;26/07/2011;1800;3.3;
82397;27/07/2011;0000;0;
82397;27/07/2011;1200;4.1;
82397;27/07/2011;1800;2.5;
82397;28/07/2011;0000;0.8;
82397;28/07/2011;1200;3.3;
82397;28/07/2011;1800;3;
82397;29/07/2011;0000;1.5;
82397;29/07/2011;1200;3.3;
82397;29/07/2011;1800;2.5;
82397;30/07/2011;0000;1.6;
82397;30/07/2011;1200;3.8;
82397;30/07/2011;1800;3.3;
82397;31/07/2011;0000;0.8;
82397;31/07/2011;1200;1.6;
82397;31/07/2011;1800;4.1;
82397;01/08/2011;0000;2;
82397;01/08/2011;1200;3.3;
82397;01/08/2011;1800;3.8;
82397;02/08/2011;0000;1.3;
82397;02/08/2011;1200;3.3;
82397;02/08/2011;1800;4.1;
82397;03/08/2011;0000;0;
82397;03/08/2011;1200;3.6;
82397;03/08/2011;1800;3.5;
82397;04/08/2011;0000;0;
82397;04/08/2011;1200;4;
82397;04/08/2011;1800;4.6;
82397;05/08/2011;0000;2.5;
82397;05/08/2011;1200;3.3;
82397;05/08/2011;1800;4.3;
82397;06/08/2011;0000;3.1;
82397;06/08/2011;1200;3.3;
82397;06/08/2011;1800;3.6;
82397;07/08/2011;0000;1.6;
82397;07/08/2011;1200;4.3;
82397;07/08/2011;1800;3.5;
82397;08/08/2011;0000;0;
82397;08/08/2011;1200;4.8;
82397;08/08/2011;1800;3.3;
82397;09/08/2011;0000;0.8;
82397;09/08/2011;1200;3.3;
82397;09/08/2011;1800;3.3;
82397;10/08/2011;0000;1.6;
82397;10/08/2011;1200;4.3;
82397;10/08/2011;1800;3.1;
82397;11/08/2011;0000;1.8;
82397;11/08/2011;1200;3.6;
82397;11/08/2011;1800;3.8;
82397;12/08/2011;0000;1.6;
82397;12/08/2011;1200;3.3;
82397;12/08/2011;1800;4.1;
82397;13/08/2011;0000;3.3;
82397;13/08/2011;1200;3.3;
82397;13/08/2011;1800;6.6;
82397;14/08/2011;0000;3.3;
82397;14/08/2011;1200;3.3;
82397;14/08/2011;1800;3.6;
82397;15/08/2011;0000;1.8;
82397;15/08/2011;1200;3.6;
82397;15/08/2011;1800;4.1;
82397;16/08/2011;0000;2;
82397;16/08/2011;1200;4.1;
82397;16/08/2011;1800;3.8;
82397;17/08/2011;0000;2.5;
82397;17/08/2011;1200;4.3;
82397;17/08/2011;1800;4.1;
82397;18/08/2011;0000;3.1;
82397;18/08/2011;1200;3.3;
82397;18/08/2011;1800;5;
82397;19/08/2011;0000;3;
82397;19/08/2011;1200;4.8;
82397;19/08/2011;1800;4.1;
82397;20/08/2011;0000;2.1;
82397;20/08/2011;1200;3.6;
82397;20/08/2011;1800;4.1;
82397;21/08/2011;0000;3.3;
82397;21/08/2011;1200;3.6;
82397;21/08/2011;1800;5;
82397;22/08/2011;0000;2;
82397;22/08/2011;1200;5;
82397;22/08/2011;1800;3.6;
82397;23/08/2011;0000;2.5;
82397;23/08/2011;1200;2.8;
82397;23/08/2011;1800;4.1;
82397;24/08/2011;0000;2.5;
82397;24/08/2011;1200;5;
82397;24/08/2011;1800;5.6;
82397;25/08/2011;0000;3.6;
82397;25/08/2011;1200;3;
82397;25/08/2011;1800;4.1;
82397;26/08/2011;0000;3.3;
82397;26/08/2011;1200;2.6;
82397;26/08/2011;1800;3.3;
82397;27/08/2011;0000;3.6;
82397;27/08/2011;1200;3.3;
82397;27/08/2011;1800;5;
82397;28/08/2011;0000;1.6;
82397;28/08/2011;1200;6.6;
82397;28/08/2011;1800;5.3;
82397;29/08/2011;0000;0;
82397;29/08/2011;1200;3.3;
82397;29/08/2011;1800;5;
82397;30/08/2011;0000;2.5;
82397;30/08/2011;1200;3.3;
82397;30/08/2011;1800;4.3;
82397;31/08/2011;0000;2.5;
82397;31/08/2011;1200;3.3;
82397;31/08/2011;1800;3.6;
82397;01/09/2011;0000;2.1;
82397;01/09/2011;1200;3.6;
82397;01/09/2011;1800;3.8;
82397;02/09/2011;0000;2.1;
82397;02/09/2011;1200;3.6;
82397;02/09/2011;1800;5;
82397;03/09/2011;0000;2.1;
82397;03/09/2011;1200;5;
82397;03/09/2011;1800;4.5;
82397;04/09/2011;0000;0;
82397;04/09/2011;1200;3.8;
82397;04/09/2011;1800;4.3;
82397;05/09/2011;0000;1.6;
82397;05/09/2011;1200;3.8;
82397;05/09/2011;1800;3.3;
82397;06/09/2011;0000;1.6;
82397;06/09/2011;1200;3.8;
82397;06/09/2011;1800;4.1;
82397;07/09/2011;0000;2.5;
82397;07/09/2011;1200;3.1;
82397;07/09/2011;1800;3.3;
82397;08/09/2011;0000;1.6;
82397;08/09/2011;1200;4.1;
82397;08/09/2011;1800;5;
82397;09/09/2011;0000;1.6;
82397;09/09/2011;1200;5.3;
82397;09/09/2011;1800;4.6;
82397;10/09/2011;0000;2.8;
82397;10/09/2011;1200;5;
82397;10/09/2011;1800;3.8;
82397;11/09/2011;0000;3.1;
82397;11/09/2011;1200;3.3;
82397;11/09/2011;1800;5;
82397;12/09/2011;0000;0;
82397;12/09/2011;1200;4.8;
82397;12/09/2011;1800;4.1;
82397;13/09/2011;0000;1.1;
82397;13/09/2011;1200;3.5;
82397;13/09/2011;1800;3.8;
82397;14/09/2011;0000;0.8;
82397;14/09/2011;1200;3.6;
82397;14/09/2011;1800;3.6;
82397;15/09/2011;0000;2.5;
82397;15/09/2011;1200;4.5;
82397;15/09/2011;1800;5.3;
82397;16/09/2011;0000;4.5;
82397;16/09/2011;1200;4.8;
82397;16/09/2011;1800;4.1;
82397;17/09/2011;0000;2.5;
82397;17/09/2011;1200;4.1;
82397;17/09/2011;1800;5;
82397;18/09/2011;0000;5;
82397;18/09/2011;1200;4.8;
82397;18/09/2011;1800;6;
82397;19/09/2011;0000;2.3;
82397;19/09/2011;1200;4.8;
82397;19/09/2011;1800;3.8;
82397;20/09/2011;0000;2.1;
82397;20/09/2011;1200;5;
82397;20/09/2011;1800;4.1;
82397;21/09/2011;0000;2.1;
82397;21/09/2011;1200;4.5;
82397;21/09/2011;1800;3.3;
82397;22/09/2011;0000;2.5;
82397;22/09/2011;1200;3.1;
82397;22/09/2011;1800;3.6;
82397;23/09/2011;0000;2.2;
82397;23/09/2011;1200;3.3;
82397;23/09/2011;1800;5;
82397;24/09/2011;0000;3.1;
82397;24/09/2011;1200;3.6;
82397;24/09/2011;1800;5.3;
82397;25/09/2011;0000;1.5;
82397;25/09/2011;1200;3.1;
82397;25/09/2011;1800;3.3;
82397;26/09/2011;0000;2.5;
82397;26/09/2011;1200;5;
82397;26/09/2011;1800;5.1;
82397;27/09/2011;0000;4.1;
82397;27/09/2011;1200;5;
82397;27/09/2011;1800;4.1;
82397;28/09/2011;0000;1.6;
82397;28/09/2011;1200;2.1;
82397;28/09/2011;1800;3.3;
82397;29/09/2011;0000;1.6;
82397;29/09/2011;1200;3.3;
82397;29/09/2011;1800;2.1;
82397;30/09/2011;0000;2.1;
82397;30/09/2011;1200;3.6;
82397;30/09/2011;1800;5;
82397;01/10/2011;0000;4.1;
82397;01/10/2011;1200;3.3;
82397;01/10/2011;1800;3.3;
82397;02/10/2011;0000;3.3;
82397;02/10/2011;1200;4.1;
82397;02/10/2011;1800;5;
82397;03/10/2011;0000;4.6;
82397;03/10/2011;1200;4.3;
82397;03/10/2011;1800;4.6;
82397;04/10/2011;0000;3.3;
82397;04/10/2011;1200;3.8;
82397;04/10/2011;1800;4.6;
82397;05/10/2011;0000;3.5;
82397;05/10/2011;1200;4.8;
82397;05/10/2011;1800;4.1;
82397;06/10/2011;0000;2.8;
82397;06/10/2011;1200;3.3;
82397;06/10/2011;1800;6.1;
82397;07/10/2011;0000;3.6;
82397;07/10/2011;1200;3.3;
82397;07/10/2011;1800;3.5;
82397;08/10/2011;0000;2.6;
82397;08/10/2011;1200;3.5;
82397;08/10/2011;1800;4.8;
82397;09/10/2011;0000;2.6;
82397;09/10/2011;1200;5;
82397;09/10/2011;1800;4.6;
82397;10/10/2011;0000;2;
82397;10/10/2011;1200;3.1;
82397;10/10/2011;1800;3.5;
82397;11/10/2011;0000;2.1;
82397;11/10/2011;1200;3.3;
82397;11/10/2011;1800;5.8;
82397;12/10/2011;0000;3;
82397;12/10/2011;1200;2;
82397;12/10/2011;1800;5;
82397;13/10/2011;0000;2.1;
82397;13/10/2011;1200;4;
82397;13/10/2011;1800;4.1;
82397;14/10/2011;0000;2.1;
82397;14/10/2011;1200;3.3;
